filename,label,R_100,R_150,R_200,G_150,G_200,B_150,B_200
yellow (350).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (351).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (352).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (353).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (354).jpg,yellow,0.171875,0.2041015625,0.3662109375,0.2421875,0.7890625,0.8505859375,0.98046875
yellow (355).jpg,yellow,0.08984375,0.1884765625,0.40234375,0.2099609375,0.7568359375,0.8916015625,1.0
yellow (356).jpg,yellow,0.2119140625,0.2822265625,0.4072265625,0.4189453125,0.9267578125,1.0,1.0
yellow (357).jpg,yellow,0.4296875,0.490234375,0.578125,0.5234375,0.923828125,0.9912109375,0.9990234375
yellow (358).jpg,yellow,0.263671875,0.306640625,0.4208984375,0.4091796875,0.90625,1.0,1.0
yellow (359).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (36).jpg,yellow,0.1162109375,0.150390625,0.37109375,0.228515625,0.8466796875,0.8818359375,0.9912109375
yellow (360).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (361).jpg,yellow,0.0986328125,0.1552734375,0.2685546875,0.2666015625,0.857421875,0.947265625,0.986328125
yellow (362).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (363).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (364).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (365).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (366).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (367).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (368).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (369).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (37).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (370).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (371).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (372).jpg,yellow,0.1162109375,0.150390625,0.37109375,0.228515625,0.8466796875,0.8818359375,0.9912109375
yellow (373).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (374).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (375).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (376).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (377).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (378).jpg,yellow,0.171875,0.2041015625,0.3662109375,0.2421875,0.7890625,0.8505859375,0.98046875
yellow (379).jpg,yellow,0.08984375,0.1884765625,0.40234375,0.2099609375,0.7568359375,0.8916015625,1.0
yellow (38).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (380).jpg,yellow,0.2119140625,0.2822265625,0.4072265625,0.4189453125,0.9267578125,1.0,1.0
yellow (381).jpg,yellow,0.4296875,0.490234375,0.578125,0.5234375,0.923828125,0.9912109375,0.9990234375
yellow (382).jpg,yellow,0.263671875,0.306640625,0.4208984375,0.4091796875,0.90625,1.0,1.0
yellow (383).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (384).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (385).jpg,yellow,0.0986328125,0.1552734375,0.2685546875,0.2666015625,0.857421875,0.947265625,0.986328125
yellow (386).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (387).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (388).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (389).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (39).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (390).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (391).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (392).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (393).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (394).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (395).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (396).jpg,yellow,0.1162109375,0.150390625,0.37109375,0.228515625,0.8466796875,0.8818359375,0.9912109375
yellow (397).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (398).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (399).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (4).jpg,yellow,0.08984375,0.1884765625,0.40234375,0.2099609375,0.7568359375,0.8916015625,1.0
yellow (40).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (400).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (401).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (402).jpg,yellow,0.171875,0.2041015625,0.3662109375,0.2421875,0.7890625,0.8505859375,0.98046875
yellow (403).jpg,yellow,0.08984375,0.1884765625,0.40234375,0.2099609375,0.7568359375,0.8916015625,1.0
yellow (404).jpg,yellow,0.2119140625,0.2822265625,0.4072265625,0.4189453125,0.9267578125,1.0,1.0
yellow (405).jpg,yellow,0.4296875,0.490234375,0.578125,0.5234375,0.923828125,0.9912109375,0.9990234375
yellow (406).jpg,yellow,0.263671875,0.306640625,0.4208984375,0.4091796875,0.90625,1.0,1.0
yellow (407).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (408).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (409).jpg,yellow,0.0986328125,0.1552734375,0.2685546875,0.2666015625,0.857421875,0.947265625,0.986328125
yellow (41).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (410).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (411).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (412).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (413).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (414).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (415).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (416).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (417).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (418).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (419).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (42).jpg,yellow,0.171875,0.2041015625,0.3662109375,0.2421875,0.7890625,0.8505859375,0.98046875
yellow (420).jpg,yellow,0.1162109375,0.150390625,0.37109375,0.228515625,0.8466796875,0.8818359375,0.9912109375
yellow (421).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (422).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (423).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (424).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (425).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (426).jpg,yellow,0.171875,0.2041015625,0.3662109375,0.2421875,0.7890625,0.8505859375,0.98046875
yellow (427).jpg,yellow,0.08984375,0.1884765625,0.40234375,0.2099609375,0.7568359375,0.8916015625,1.0
yellow (428).jpg,yellow,0.2119140625,0.2822265625,0.4072265625,0.4189453125,0.9267578125,1.0,1.0
yellow (429).jpg,yellow,0.4296875,0.490234375,0.578125,0.5234375,0.923828125,0.9912109375,0.9990234375
yellow (43).jpg,yellow,0.08984375,0.1884765625,0.40234375,0.2099609375,0.7568359375,0.8916015625,1.0
yellow (430).jpg,yellow,0.263671875,0.306640625,0.4208984375,0.4091796875,0.90625,1.0,1.0
yellow (431).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (432).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (433).jpg,yellow,0.0986328125,0.1552734375,0.2685546875,0.2666015625,0.857421875,0.947265625,0.986328125
yellow (434).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (435).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (436).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (437).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (438).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (439).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (44).jpg,yellow,0.2119140625,0.2822265625,0.4072265625,0.4189453125,0.9267578125,1.0,1.0
yellow (440).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (441).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (442).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (443).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (444).jpg,yellow,0.1162109375,0.150390625,0.37109375,0.228515625,0.8466796875,0.8818359375,0.9912109375
yellow (445).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (446).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (447).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (448).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (449).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (45).jpg,yellow,0.4296875,0.490234375,0.578125,0.5234375,0.923828125,0.9912109375,0.9990234375
yellow (450).jpg,yellow,0.171875,0.2041015625,0.3662109375,0.2421875,0.7890625,0.8505859375,0.98046875
yellow (451).jpg,yellow,0.08984375,0.1884765625,0.40234375,0.2099609375,0.7568359375,0.8916015625,1.0
yellow (452).jpg,yellow,0.2119140625,0.2822265625,0.4072265625,0.4189453125,0.9267578125,1.0,1.0
yellow (453).jpg,yellow,0.4296875,0.490234375,0.578125,0.5234375,0.923828125,0.9912109375,0.9990234375
yellow (454).jpg,yellow,0.263671875,0.306640625,0.4208984375,0.4091796875,0.90625,1.0,1.0
yellow (455).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (456).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (457).jpg,yellow,0.0986328125,0.1552734375,0.2685546875,0.2666015625,0.857421875,0.947265625,0.986328125
yellow (458).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (459).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (46).jpg,yellow,0.263671875,0.306640625,0.4208984375,0.4091796875,0.90625,1.0,1.0
yellow (460).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (461).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (462).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (463).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (464).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (465).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (466).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (467).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (468).jpg,yellow,0.1162109375,0.150390625,0.37109375,0.228515625,0.8466796875,0.8818359375,0.9912109375
yellow (469).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (47).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (470).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (471).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (472).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (473).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (474).jpg,yellow,0.171875,0.2041015625,0.3662109375,0.2421875,0.7890625,0.8505859375,0.98046875
yellow (475).jpg,yellow,0.08984375,0.1884765625,0.40234375,0.2099609375,0.7568359375,0.8916015625,1.0
yellow (476).jpg,yellow,0.2119140625,0.2822265625,0.4072265625,0.4189453125,0.9267578125,1.0,1.0
yellow (477).jpg,yellow,0.4296875,0.490234375,0.578125,0.5234375,0.923828125,0.9912109375,0.9990234375
yellow (478).jpg,yellow,0.263671875,0.306640625,0.4208984375,0.4091796875,0.90625,1.0,1.0
yellow (479).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (48).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (480).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (481).jpg,yellow,0.0986328125,0.1552734375,0.2685546875,0.2666015625,0.857421875,0.947265625,0.986328125
yellow (482).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (483).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (484).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (485).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (486).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (487).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (488).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (489).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (49).jpg,yellow,0.0986328125,0.1552734375,0.2685546875,0.2666015625,0.857421875,0.947265625,0.986328125
yellow (490).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (491).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (492).jpg,yellow,0.1162109375,0.150390625,0.37109375,0.228515625,0.8466796875,0.8818359375,0.9912109375
yellow (493).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (494).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (495).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (496).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (497).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (498).jpg,yellow,0.171875,0.2041015625,0.3662109375,0.2421875,0.7890625,0.8505859375,0.98046875
yellow (499).jpg,yellow,0.08984375,0.1884765625,0.40234375,0.2099609375,0.7568359375,0.8916015625,1.0
yellow (5).jpg,yellow,0.2119140625,0.2822265625,0.4072265625,0.4189453125,0.9267578125,1.0,1.0
yellow (50).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (500).jpg,yellow,0.2119140625,0.2822265625,0.4072265625,0.4189453125,0.9267578125,1.0,1.0
yellow (501).jpg,yellow,0.4296875,0.490234375,0.578125,0.5234375,0.923828125,0.9912109375,0.9990234375
yellow (502).jpg,yellow,0.263671875,0.306640625,0.4208984375,0.4091796875,0.90625,1.0,1.0
yellow (503).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (504).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (505).jpg,yellow,0.0986328125,0.1552734375,0.2685546875,0.2666015625,0.857421875,0.947265625,0.986328125
yellow (506).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (507).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (508).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (509).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (51).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (510).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (511).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (512).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (513).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (514).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (515).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (516).jpg,yellow,0.1162109375,0.150390625,0.37109375,0.228515625,0.8466796875,0.8818359375,0.9912109375
yellow (517).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (518).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (519).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (52).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (520).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (521).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (522).jpg,yellow,0.171875,0.2041015625,0.3662109375,0.2421875,0.7890625,0.8505859375,0.98046875
yellow (523).jpg,yellow,0.08984375,0.1884765625,0.40234375,0.2099609375,0.7568359375,0.8916015625,1.0
yellow (524).jpg,yellow,0.2119140625,0.2822265625,0.4072265625,0.4189453125,0.9267578125,1.0,1.0
yellow (525).jpg,yellow,0.4296875,0.490234375,0.578125,0.5234375,0.923828125,0.9912109375,0.9990234375
yellow (526).jpg,yellow,0.263671875,0.306640625,0.4208984375,0.4091796875,0.90625,1.0,1.0
yellow (527).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (528).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (529).jpg,yellow,0.0986328125,0.1552734375,0.2685546875,0.2666015625,0.857421875,0.947265625,0.986328125
yellow (53).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (530).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (531).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (532).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (533).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (534).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (535).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (536).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (537).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (538).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (539).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (54).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (540).jpg,yellow,0.1162109375,0.150390625,0.37109375,0.228515625,0.8466796875,0.8818359375,0.9912109375
yellow (541).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (542).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (543).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (544).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (545).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (546).jpg,yellow,0.171875,0.2041015625,0.3662109375,0.2421875,0.7890625,0.8505859375,0.98046875
yellow (547).jpg,yellow,0.08984375,0.1884765625,0.40234375,0.2099609375,0.7568359375,0.8916015625,1.0
yellow (548).jpg,yellow,0.2119140625,0.2822265625,0.4072265625,0.4189453125,0.9267578125,1.0,1.0
yellow (549).jpg,yellow,0.4296875,0.490234375,0.578125,0.5234375,0.923828125,0.9912109375,0.9990234375
yellow (55).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (550).jpg,yellow,0.263671875,0.306640625,0.4208984375,0.4091796875,0.90625,1.0,1.0
yellow (551).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (552).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (553).jpg,yellow,0.0986328125,0.1552734375,0.2685546875,0.2666015625,0.857421875,0.947265625,0.986328125
yellow (554).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (555).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (556).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (557).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (558).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (559).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (56).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (560).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (561).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (562).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (563).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (564).jpg,yellow,0.1162109375,0.150390625,0.37109375,0.228515625,0.8466796875,0.8818359375,0.9912109375
yellow (565).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (566).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
yellow (567).jpg,yellow,0.1650390625,0.189453125,0.3291015625,0.3427734375,0.87890625,0.9990234375,1.0
